source,target,net_flow,net_flow_2014,net_flow_2015,net_flow_2016,net_flow_2017,net_flow_2018,net_flow_2019,net_flow_2020,net_flow_2021,source_category,target_category
handle25,handle43,0.010188089655173666,0.07748720304137148,0.1653197052697122,0.03622757954362495,0.06548546130841905,0.047638765326541814,0.10573536863519162,0.011941603504417744,0.05665600140628097,left,right
handle25,handle44,0.08319797689677852,0.010418046138631615,0.0999564465470546,0.18676211396441914,0.04508444143040561,0.004587452512456687,0.07201213718629296,0.14559908769387134,0.06058198250292961,left,right
handle25,handle45,0.015969880838416876,0.06836693694748837,0.16912317175626365,0.11132534970966529,0.006303007332624735,0.053452433465941376,0.0007412305752223563,0.06956454977373072,0.2344557681490022,left,centre
handle25,handle46,0.003597052147404896,0.0003756152127755376,0.11884582506940891,0.06977425967255152,0.05636182962922388,0.08898713797155475,0.01698554892726317,0.03213993707871735,0.10333829934573349,left,centre
handle25,handle47,0.1297279083435142,0.16552157005184773,0.21329450772276679,0.0407272111451446,0.17227671107346065,0.15165040119761697,0.11466530476558559,0.039173961434781836,0.41734922756958615,left,left
handle25,handle48,0.1262301540013552,0.021725935836600933,0.05879492072928256,0.02526433572091052,0.1730302690171062,0.029416473538920306,0.07169528835630434,0.013321947322385098,0.10505352547630549,left,centre
handle25,handle49,0.1210857297049044,0.22599433079189893,0.06835762828781913,0.11188521792666739,0.1033681865571288,0.6632500745735628,0.42603078797285593,0.014709357848681931,0.06213221597629235,left,left
handle25,handle50,0.05045307411568582,0.061361265619625405,0.22426188980439227,0.09596502693349666,0.10125058979910262,0.08513624289429746,0.03382901413000265,0.050146151946945085,0.010552820450962104,left,left
handle25,handle51,0.04900039442599177,0.030683773941358516,0.08850155064581847,0.11849523641452081,0.03999139406032053,0.051514386318770373,0.00800942919995845,0.13012672293555827,0.2162237963411478,left,left
handle25,handle52,0.042467602526193866,0.23193701365107677,0.05305243524426811,0.278626887324419,0.221112041640217,0.009231328768119332,0.022403503589464163,0.02456248526536695,0.024019452737774276,left,left
handle25,handle53,0.07743887973452954,0.04894597928187101,0.03274318148907075,0.009854783653676662,0.15244520638798298,0.1680663770397016,0.012014265223439022,0.23811830155400834,0.25123671965395056,left,centre
handle25,handle54,0.09636295275111842,0.019621044014655545,0.02415489795853494,0.061538619433108135,0.10298209143180571,0.11666085350819921,0.15171271020855043,0.04147360318991985,0.11017657226537324,left,right
handle25,handle55,0.04505846307246001,0.009686834824099929,0.020358881511048827,0.01874389930236328,0.006110125409326462,0.08916524912031806,0.08230292329848718,0.002349044118311327,0.21754607802673018,left,right
handle25,handle56,0.06502162991190585,0.09578318832787631,0.02548906076671464,0.2936311952649401,0.03310431375917479,0.01991837066808101,0.0009203712960367884,0.019298437369425554,0.019532904990932215,left,right
handle25,handle57,0.07084867666304978,0.064669630666688,0.07273432967906518,0.19915990230169187,0.12255150639530546,0.17990746405820476,0.04145335185837835,0.015266401760403565,0.0196289556388735,left,centre
handle25,handle58,0.11979229223431051,0.009415574094730877,0.05472582137348247,0.17638687994242516,0.18868506931391418,0.13508828379201232,0.03325228084122705,0.14479719989658618,0.11522010769252783,left,centre
handle25,handle59,0.21653058944062864,0.22902350695845874,0.05773773352218886,0.0072018169348878605,0.024907768124409608,0.21055208341909054,0.015594799640493043,0.04135939009418087,0.15559951519162085,left,centre
handle25,handle60,0.02722707721212224,0.13985077807133475,0.020077551077524472,0.036514934233705235,0.20408150019153268,0.011754745245921832,0.07117015708967438,0.04293284164594401,0.022897249281973415,left,left
handle25,handle61,0.09040498590509277,0.18762942569731647,0.07589016391051306,0.0902940141326874,0.030321151078193723,0.037749182920692105,0.15857459322838033,0.029499355558546093,0.2582067290116072,left,right
handle25,handle62,0.1429900545902687,0.0037052244126082766,0.13487881399723903,0.11436454921455907,0.04113833673354048,0.23862973133881776,0.0974593079863451,0.03843590937451161,0.016802412239058324,left,right
handle25,handle63,0.12954068527236126,0.15800756556652829,0.015863125581733046,0.0020868460146504825,0.03336609157234288,0.2634607143572431,0.014935077108389925,0.07630745899699859,0.13880538444793328,left,centre
handle25,handle64,0.0007026752894865767,0.18821942589479812,0.0912240319320814,0.03106280269735193,0.16090205647843628,0.09134113919588446,0.06278852799821234,0.004491912937221606,0.10542029418089437,left,right
handle25,handle65,0.16143379422226387,0.014809997740084364,0.004111761410406437,0.0028316333550232674,0.06871514007673976,0.028694559700808066,0.25062947811050146,0.10165373256071207,0.15002996704008106,left,left
handle25,handle66,0.13612891224236753,0.035796526817903865,0.10540573090044275,0.18317220773703702,0.006279157158555602,0.053510375901948716,0.010729167199719527,0.08408803402241143,0.10317160572056569,left,right
handle25,handle67,0.05432834316887065,0.012048952461664533,0.07667573339758813,0.44949898450503195,0.020250560573086433,0.016282466067494606,0.0383960708396008,0.04386357389797458,0.011533180092489267,left,left
handle25,handle68,0.09551181686159639,0.0500979114983621,0.04217212893568419,0.0934925967662532,0.021358156295320768,0.053017838457464765,0.3390036665345737,0.31435129129328065,0.054662335013896675,left,centre
handle25,handle69,0.004422632580458852,0.13614583618782325,0.05316299938179206,0.004883371453519741,0.25943120064665903,0.1964888561763542,0.10721893082118952,0.13738180412242965,0.0751065632413034,left,centre
handle25,handle70,0.0169556414057283,0.15906487965763924,0.19940401887899975,0.08430154524501556,0.06776924933998396,0.046826414679496275,0.05038441072498506,0.006059383402130223,0.3449507572378433,left,left
handle25,handle71,0.05855587177590743,0.04888638118027784,0.16639377242750758,0.011771090213841678,0.2537947042640354,0.07591528667862657,0.13782186571890445,0.11746058119487847,0.1844145776046592,left,right
handle25,handle72,0.0452771161658332,0.09095502894993182,0.09337200432379618,0.19378136167798712,0.16570712999139206,0.35220082681966464,0.22596960837043586,0.13782269038198358,0.055380094965270486,left,left
handle25,handle73,0.08041575079366635,0.07320087947294024,0.014610593955531624,0.006517147485976971,0.01883307885806931,0.01426163627759872,0.027581250246872913,0.10406030756231706,0.1033258271355426,left,right
handle25,handle74,0.02575155932637541,0.05976771564241413,0.006103436722997128,0.010797070482238106,0.03121004593804643,0.0038018115708544097,0.24776671363368755,0.005535468226555168,0.00816187195977229,left,centre
handle25,handle75,0.06146436148988862,0.059276492224381236,0.050458594431668245,0.052563519250465485,0.010685208422959516,0.012103963068789407,0.03512987831074684,0.10910578888193118,0.3358289086119525,left,right
handle25,handle76,0.26985752106329297,0.4313400898252303,0.10512261476886041,0.17911048917995276,0.04422868170607788,0.061658951869296125,0.08547121441458094,0.24824458522473286,0.12489898610443567,left,right
handle25,handle77,0.049907535015089974,0.07953478028385323,0.10067630730812159,0.3051909620394085,0.1557303551913394,0.11800403147126708,0.10750572066278778,0.16446885544244613,0.02037280909263131,left,right
handle25,handle78,0.02830709498241483,0.051538233420186756,0.0891480721387485,0.07150287689462813,0.026952279219119028,0.012715023660960207,0.07521673592300396,0.025553600077694114,0.041795137068383406,left,centre
handle25,handle79,0.21103682081401964,0.3357650235695016,0.014804284218032928,0.07123185312082496,0.0017655585267031069,0.3675269891824585,0.0020686945916006693,0.01847404284085406,0.05005427250545111,left,left
handle25,handle80,0.07569175572908637,0.08311580612618531,0.0047800810744064145,0.1905131326848954,0.10613860864440441,0.10985078230738105,0.06679740447816426,0.12569256771810564,0.10910818414110587,left,left
handle25,handle81,0.04498485891577633,0.11381272592518303,0.014960165744121161,0.07370023580212852,0.009411336479710035,0.02227671082874606,0.041751635327775705,0.03245443919417744,0.051118060284894525,left,right
handle25,handle82,0.014747437194415658,0.010462077013353858,0.06987616086893277,0.1109030909420272,0.11691736136921572,0.01387667586341585,0.09061882580101646,0.1378231993589187,0.17679225478217156,left,left
handle25,handle83,0.08075038042406034,0.012259871374637596,0.1632494924995024,0.09614908084826772,0.6056005900733128,0.19941472646470154,0.019632637895965192,0.2805546140429337,0.008061825846346777,left,right
handle25,handle84,0.03677301525567686,0.25599376909155636,0.010091200620310338,0.08726466263315329,0.07091188091451817,0.24451608403108138,0.17546599213297168,0.01776797432117741,0.1168164994636438,left,left
handle25,handle85,0.26099352704677065,0.0544002651781882,0.1133207760885964,0.017583900792002206,0.33720444479909384,0.10259946308118711,0.08064836598531275,0.04850984442773795,0.08890237412479629,left,right
handle25,handle86,0.06916395120364177,0.013207434708008448,0.06122817130818867,0.03780126347784334,0.16706390838115728,0.21822777301515053,0.05997796198651503,0.08770302136845498,0.005362338324311842,left,left
handle25,handle87,0.02144225936993188,0.34869978077779856,0.15012099858409422,0.03923141365873303,0.038783123125040495,0.02610876109037959,0.05229391054868981,0.1961191760520732,0.0492927823217508,left,right
handle25,handle88,0.15171051440647815,0.08675419254209389,0.02410438309401609,0.4528862603031506,0.028908068601491897,0.004614721063234598,0.415425798133932,0.021041478685404572,0.05472409077111335,left,left
handle25,handle89,0.04682451035972571,0.06424259741883749,0.020930442477687206,0.08877399029735109,0.2062886113636304,0.31242109130605283,0.16210956351964806,0.09453078811667713,0.11481399481778212,left,right
handle25,handle90,0.07694249611050323,0.013565900493357673,0.049146556004163386,0.07198453788120159,0.035592760300266195,0.1614153560072008,0.13558917153425246,0.0747732570216136,0.1656620887035129,left,left
handle25,handle91,0.05394942604757173,0.0183195709405012,0.13481120638679,0.023618408249973723,0.11689312671788171,0.015400596238266805,0.1638682116321828,0.13168483531320774,0.14027338474682413,left,left
handle25,handle92,0.020384098264785308,0.05155246058678893,0.016585698775598755,0.011946305254930569,0.12385444532826974,0.14748144831025167,0.2162007485129914,0.12481524985905719,0.23326704579429267,left,left
handle25,handle93,0.005807697302605778,0.09669470418279882,0.0149652679643488,0.22854372968929942,0.014216752649345805,0.11017713065962549,0.20030104554822362,0.017583414950862433,0.04407389752094544,left,left
handle25,handle94,0.04075934869003245,0.19292965942219656,0.035367197718011036,0.06094930979183144,0.08340631102478038,0.05939475873732504,0.143608744380162,0.26510461531408436,0.330831904096309,left,left
handle25,handle95,0.027992386305722622,0.1304708694564371,0.04641323513719946,0.03497281657998478,0.005248186590776159,0.10289435811712372,0.27258582532321574,0.06248031424850438,0.020748910522956316,left,centre
handle25,handle96,0.0038522086189814427,0.33905385101014224,0.003984916725034443,0.02080704428915758,0.23499527634370254,0.013888684791722618,0.07316211203392366,0.010215651388258114,0.023768478518244922,left,right
handle25,handle97,0.021777712243353484,0.08227154069567356,0.25399863769941167,0.2818874956056591,0.429025270578351,0.14851772918129677,0.01136320432034548,0.06141574228661051,0.004982792426831949,left,left
handle25,handle98,0.058096822485978056,0.1148857586096621,0.1348695937133005,0.3754550508727503,0.1527156830852131,0.011045756816611818,0.0068625558587986,0.060945487214902255,0.09596142028735966,left,right
handle25,handle99,0.012661008652505306,0.034934133194581087,0.07424373570099346,0.03227864473142962,0.14841675392228493,0.12327804352986706,0.05640461279671739,0.01965236505059621,0.00040059665126355147,left,left
handle25,handle100,0.2564371857006796,0.21609334325259782,0.11853990166653279,0.10345523616650724,0.17150041932662785,0.07419982418191824,0.3533696217772193,0.04224140728037521,0.006832222914020191,left,right
handle25,handle101,0.05857034111155419,0.1484784275741436,0.09717320535858025,0.0386188733552495,0.3357018954461214,0.25966903781912953,0.012951964417681176,0.2128403105326487,0.09028711359518096,left,left
handle25,handle102,0.08569841353029918,0.0035463048220429967,0.11507774090212372,0.3631358968846741,0.30600645014002625,0.13209452307992867,0.001106576196202585,0.10238708042222215,0.13024364581639153,left,centre
handle25,handle103,0.015745452217954824,0.052040404696479796,0.03832162982470817,0.18131746749513555,0.04323139816024293,0.15045334425679854,0.17055558453716804,0.04477846471524128,0.026078392358497834,left,right
handle25,handle104,0.02822254102948566,0.2525473528258387,0.10759877544721724,0.010786598395721207,0.12565256129817234,0.20278170734526005,0.03497239917654071,0.03569204486870342,0.02297361898992569,left,centre
handle25,handle105,0.002099744378319875,0.1001552555169722,0.07190852855917852,0.0015712686367389912,0.1851145361393456,0.008387550855055284,0.16078631646175956,0.12197192086367042,0.024651009982309152,left,left
handle25,handle106,0.01937867586397968,0.0876233488977303,0.32193711379294426,0.10253163419970751,0.046409250884920775,0.16119286088733667,0.003126168132089614,0.03325180494566216,0.007843847497886441,left,left
handle25,handle107,0.1800851340315592,0.025541766233991084,0.033164339288379224,0.16380948032693904,0.1295241013119966,0.02875032585390608,0.5193216383740447,0.1736635895633136,0.08469072722640458,left,left
handle25,handle108,0.03891704951041993,0.03531252475900931,0.08169043705413362,0.13865647981823664,0.12934574001479837,0.09958122674858048,0.1388791085321099,0.006206325364638184,0.12191721798851056,left,centre
handle25,handle109,0.022353545008440185,0.00920570781436852,0.21906229347874634,0.18267012127502508,0.2789892497249433,0.05261555041275829,0.15446870840704546,0.016969325292512445,0.03932391593356462,left,left
handle25,handle110,0.02086350221526634,0.25611075962044705,0.0636974182414346,0.011234266073582352,0.12798076145487533,0.00909533536258058,0.14042632158179313,0.03404203329731826,0.00101576725847886,left,right
handle25,handle111,0.0070948518437456655,0.078216711896113,0.030025728946510285,0.04909938257445818,0.1425153148612431,0.040237005669719536,0.04634468690929749,0.007554433677152399,0.12786844493465,left,right
handle25,handle112,0.12600441449060087,0.12332915232595786,0.09155526939862016,0.07485052105464703,0.2547882546332569,0.08092425463337263,0.28884250816639523,0.06995796796997239,0.0689631081618804,left,right
handle25,handle113,0.13467981271543045,0.022549144242326888,0.0768179052452203,0.49846791043150895,0.14318665159321045,0.02380643721828706,0.18784247534829057,0.02816572649737352,0.15175163098521302,left,right
handle25,handle114,0.10613635196003615,0.012680953737760535,0.04290879057073535,0.09771406299602267,0.07924548607996225,0.023427786982491285,0.039100064142191394,0.14719034948698884,0.00246625508186302,left,right
handle25,handle115,0.15660744205155083,0.38226362470313074,0.002254141836817347,0.04401557363824814,0.06766038490770081,0.03076638972761144,0.01982142999828113,0.048584415250472475,0.15252622121158416,left,centre
handle25,handle116,0.0022731186513231198,0.008731882408513114,0.17524449787908922,0.3806843604940522,0.433457600927248,0.3488733180257514,0.019071284915293703,0.35817705995742904,0.03041824823284805,left,left
handle25,handle117,0.004484211913245536,0.11944263335048877,0.0016876920665352979,0.011312992316908774,0.10119926040225441,0.08767674517770109,0.31690353470695487,0.0777818811081501,0.10826561652667413,left,right
handle25,handle118,0.04121911989555559,0.1920139333958929,0.0037602849562133386,0.06717677152687085,0.15443478708751207,0.11872914693787016,0.18780397695428594,0.08218418884847101,0.08120306856344672,left,left
handle25,handle119,0.08651887941859271,0.004181026949107029,0.05309862984165455,0.24567959524192803,0.008737165463763812,0.12277798654284679,0.01649556088360355,0.19449342497453273,0.009751698087389226,left,centre
handle25,handle120,0.0907328653432866,0.06730258458751602,0.048320359705348,0.017598184025736638,0.1488943433977431,0.01072181810673771,0.3002197134590517,0.03889402277832405,0.32199924504756655,left,right
handle25,handle121,0.05527132015988564,0.22436361891139428,0.17896181422007745,0.09503150007282953,0.054833432187086376,0.06797984820987792,0.043083306677283405,0.14875525708440981,0.006419104670984692,left,left
handle25,handle122,0.015502572734461947,0.20431465340054591,0.11794191493641416,0.07634955630924121,0.01571504194401184,0.012907406457716956,0.19561204670139284,0.1537953646185818,0.016476639968260997,left,centre
handle25,handle123,0.030937753348425762,0.11111035044447783,0.022431269797135035,0.009759645586278542,0.129758482432392,0.08339535288801476,0.0003642600666720578,0.2369790967060357,0.11369071226362085,left,right
handle25,handle124,0.0033368069701238353,0.07919134001557022,0.0027182693597911462,0.17117117891971612,0.027855042961429436,0.01956603955990722,0.0825232502791564,0.017699548360640735,0.12737499100056848,left,left
handle25,handle125,0.014187220803696408,0.1482972958602233,0.07700324583355311,0.12814136873493825,0.03289000405207172,0.07143352320980499,0.08777116576891371,0.011451228470603862,0.0642710696137399,left,centre
handle25,handle126,0.15443550572797973,0.02614434711193006,0.007321313940507865,0.3902007402249323,0.07368931563412895,0.018645541705123534,0.08165365252285577,0.009090740219898126,0.10255363339533206,left,right
handle25,handle127,0.045319120690247246,0.34731488273758415,0.022817870301266186,0.06020890734877736,0.029512311419765878,0.31841498167657445,0.15973492237839942,0.15597749629876456,0.07827728305028919,left,centre
handle25,handle128,0.15536730179147137,0.06521498508261626,0.020267967691060394,0.023916328426072594,0.09876388567479483,0.13051019384658225,0.0013253149815901856,0.08225231901685044,0.06927625892278828,left,right
handle25,handle129,0.04431437776158709,0.016754018657952334,0.2588234841819409,0.08588798290811782,0.09979952017478444,0.010771770241606768,0.07769103559517038,0.25379415175115666,0.052673804043839804,left,right
handle25,handle130,0.07018562566848155,0.17159566178498478,0.2066874491115987,0.37656541681945827,0.1547450326632741,0.11284161242499333,0.036285309042909615,0.009801271219332016,0.044689032667797196,left,left
handle25,handle131,0.015464251525811991,0.049124576945621556,0.12375640449746053,0.12984100757491693,0.09539341555528415,0.23766234193212987,0.2711621334695748,0.203985044723016,0.20833565376158553,left,centre
handle25,handle132,0.016247748154878824,0.01364633959159383,0.0506001430058636,0.1520495301613043,0.025174691459075325,0.05798594510746914,0.10550633950583406,0.08890088678660174,0.07550211321446053,left,centre
handle25,handle133,0.00890401601899982,0.010128511874252044,0.05505877898347291,0.04280351447865978,0.1015289130914487,0.07854803727415313,0.28124365441982924,0.028811589910837175,0.10604750029811791,left,left
handle25,handle134,0.057933464104962355,0.011781692973241447,0.12670328067275594,0.05326373553238498,0.02894902790710067,0.13362410761417337,0.04341814501467214,0.10767004505729456,0.032428185031113624,left,right
handle25,handle135,0.20948584469326936,0.0749986743115281,0.0385628284870057,0.1661532583113391,0.06650690645829978,0.1729987462596445,0.07247331799163936,0.08569253634581675,0.250513370670436,left,right
handle25,handle136,0.00837564742903406,0.24201921208852772,0.04026423654939426,0.005567625436542719,0.23157258227215868,0.11840766827715547,0.05041172227765976,0.0009180988702645117,0.04657243081984572,left,right
handle25,handle137,0.03643505342539949,0.001961755719313368,0.051365648475435906,0.001768181766762061,0.49311484012576534,0.18379638134266704,0.03168390336068404,0.13687218465208548,0.0702063495871135,left,right
handle25,handle138,0.06643584071355499,0.011640263901975154,0.01371485609223009,0.04854583125578891,0.13024690044912998,0.1439280420325616,0.09923051601946256,0.03576732601320009,0.002509601823480358,left,left
handle25,handle139,0.020680312890232602,0.005260941589418888,0.015399908644424124,0.11114441476196278,0.03839362600636627,0.04090832704440727,0.01317073523495804,0.01980738084974851,0.12067732901060113,left,centre
handle25,handle140,0.08742834037312489,0.015788926664407312,0.07080204396348538,0.06289057328259245,0.1534658272149864,0.047944416081731764,0.06674484396969758,0.01888773551275422,0.04155893990304505,left,left
handle25,handle141,0.03628558876196967,0.40781712066318515,0.1937172967396505,0.365968636895285,0.1383018603258813,0.12885051390393387,0.21338326206871078,0.14029979013756533,0.1340629801867923,left,centre
handle25,handle142,0.1278636146774924,0.04058448199011419,0.0026636034508271044,0.09007363268431458,0.3885871532718827,0.010850612047731844,0.049191985486820126,0.029272937160731528,0.15626128339494658,left,left
handle25,handle143,0.038794769079891496,0.2051650708877295,0.010149275790543187,0.027554335034359747,0.10400993024908414,0.09375187192683364,0.1265237727840738,0.4093436481264692,0.06821369209761882,left,centre
handle25,handle144,0.043510450612242214,0.36452891046713554,0.09588019592736928,0.2508400025170555,0.012130300068574625,0.012981897506898129,0.043713906827823196,0.05354337683974234,0.1906015987933774,left,centre
handle25,handle145,0.3794762696897773,0.2918547447273309,0.19204701363870483,0.060873494390873084,0.03884002441635724,0.08871314107852489,0.00430832390882568,0.20565893870323484,0.07709462215669347,left,centre
handle25,handle146,0.008028922260247724,0.02706568756537228,0.16419492701387525,0.12859502570869016,0.000940995730707042,0.07843839071748133,9.58758414872588e-05,0.06370020567921178,0.0323863950661345,left,right
handle25,handle147,0.12388067065726766,0.04884246181705876,0.028025641231637314,0.23278746963875477,0.06405349746200693,0.16712129225748829,0.18458727223278074,0.0645579717921301,0.018323218689892395,left,centre
handle25,handle148,0.025322557288261677,0.03486265496570994,0.014911573894613948,0.019882773907301407,0.04894946829040244,0.021798872881324732,0.104303664936248,0.029413564551328954,0.084645769456319,left,left
handle25,handle149,0.09749703916420721,0.019612972340346785,0.1014724948018533,0.10134524961094965,0.03320520278906211,0.024640456728886272,0.027621045277253245,0.08890807569459765,0.046467935990234716,left,left
handle26,handle27,0.043577030180926,0.0658164593940704,0.010477484173215146,0.004935045339774489,0.07469983895252273,0.10771478928044631,0.10612577856820489,0.0053295974198162,0.03813703083049881,centre,centre
handle26,handle28,0.00037366021377896035,0.2762599059549621,0.15642040899577503,0.16319025637374576,0.015411303365207057,0.12322127696837541,0.007632115442221311,0.39332040476745833,0.04809599321660983,centre,centre
handle26,handle29,0.01659714888698244,0.025105401035205123,0.1910085355631449,0.1195362535030505,0.10355912548884574,0.24044090861409675,0.0932907713538645,0.020107262278661792,0.048830293583972714,centre,left
handle26,handle30,0.007966086241722578,0.23558592942242884,0.09544681164221033,0.09211369865823651,0.020576118429154775,0.08868078038096933,0.12685388845446705,0.02001290448004644,0.0701949900661388,centre,right
handle26,handle31,0.24135789442940253,0.005413504854380038,0.0243810188563489,0.062232081884322235,0.1335818682218983,0.2145639679065432,0.2421417926126544,0.03564544355014925,0.18893763693019347,centre,right
handle26,handle32,0.031104275477868808,0.20367121744463024,0.03914247308452148,0.05652930800462549,0.09946738215601157,0.019747484922516885,0.14251852134098214,0.007497065300270467,0.04970562699083386,centre,left
handle26,handle33,0.028043522216556857,0.009307694811953687,0.18695719899772745,0.07425256637030779,0.005463928867697734,0.03936658467240659,0.2700340191476043,0.14432905175661942,0.07226289415509449,centre,left
handle26,handle34,0.031975800066597164,0.19608456652961107,0.22753263870984725,0.016510550263316274,0.05368170707452439,0.022754991496575123,0.07856070757507484,0.10324897679664982,0.0027957328305624816,centre,right
handle26,handle35,0.21286370264589227,0.1585195713816267,0.01166692087497939,0.09909971236776734,0.19111597824224477,0.0684712837609772,0.0210255921792487,0.056517977364377345,0.12593055508568007,centre,left
handle26,handle36,0.06561169187115871,0.14409951024360046,0.0028488868588175797,0.03127128650708312,0.7249113635408914,0.020112885584542002,0.40758295083721235,0.1900294407514935,0.17062898045174615,centre,right
handle26,handle37,0.16554530323216302,0.11780552437781616,0.07849634987347638,0.19401902895241743,0.12959454760327838,0.025251007140084387,0.3226028720370255,0.16193823127379053,0.04578977524452109,centre,right
handle26,handle38,0.10126209870403234,0.003925761608057058,0.0007947462837002158,0.028888390714391695,0.14561120363724048,0.1173368630158819,0.11429430564663023,0.03265794602455191,0.09176992548428015,centre,left
handle26,handle39,0.08449906244719489,0.1792289095233882,0.016487498980902238,0.36193021239360507,0.031324975870845845,0.0627058177566373,0.027689083121292594,0.0542687353736483,0.12386418701445481,centre,centre
handle26,handle40,0.12091950708826545,0.08171367384878483,0.05477314867257429,0.2478588884491363,0.14964778857378144,0.011323023174028859,0.1334785356588385,0.008266225608728089,0.010146470726559415,centre,centre
handle26,handle41,0.01749902576492941,0.024447080735828117,0.1996478434625659,0.006592180341446622,0.11205521406399034,0.059699903179676064,0.0726518516846547,0.20164857211581425,0.11115686073933445,centre,centre
handle26,handle42,0.08299010935796601,0.10291428099582149,0.017332803822768552,0.03154798094019101,0.015358131423347162,0.1267699005605641,0.042192385130107896,0.10156675981406761,0.02320746989543277,centre,centre
handle26,handle43,0.18392982934747543,0.006613959627666156,0.14964637427567265,0.12547257254861102,0.39307126022882055,0.04909370767298598,0.07055168238888301,0.005921796691270248,0.20619503682910442,centre,right
handle26,handle44,0.0939987009461947,0.04326320458462196,0.015211394998359957,0.010699237864990194,0.18391316329149057,0.14365824461361323,0.03468925587881212,0.33558000051785064,0.022316770045758567,centre,right
handle26,handle45,0.284306581857696,0.11117976573356514,0.18184881940973105,0.15402337802037025,0.09220680118634846,0.4730586890905955,0.05174991953648546,0.027770229463055865,0.04694333781473587,centre,centre
handle26,handle46,0.04712202498819051,0.14616582774702397,0.015080219138059783,0.0034792408062611847,0.2414749470692542,0.026216569992436663,0.06914277937578113,0.0053299833278497065,0.2112670227251243,centre,centre
handle26,handle47,0.11825511100824063,0.058554870177647086,0.01866235705801175,0.1327430131210234,0.1167457884637952,0.1762925610548288,0.10592558889574089,0.17854914865312063,0.03044098446308647,centre,left
handle26,handle48,0.03962268173629146,0.07922637825408545,0.1534010439579947,0.14642828131517532,0.08286003592256429,0.2764737592683986,0.11728940610936468,0.013725655070414216,0.14268576491440135,centre,centre
handle26,handle49,0.03410465341360588,0.018639099374387378,0.03270069395678361,0.05404673337557585,0.14749420564644627,0.08427703600114272,0.06602531909104582,0.08181557692756682,0.0373704459995671,centre,left
handle26,handle50,0.08339627365442262,0.06930161702886453,0.3862324373068878,0.03452729281122459,0.2795587410674658,0.0030495381124876664,0.086179148405316,0.022447202711242138,0.07640678472297999,centre,left
handle26,handle51,0.07683724373491255,0.0699693827267182,0.14961989683343335,0.19378777493485255,0.05975203933533173,0.0874581289115761,0.1433757455523443,0.003945839524747327,0.029951072834116188,centre,left
handle26,handle52,0.02910973625319132,0.031086177772338932,0.060331340575014464,0.10009100557505143,0.11663650507770772,0.16195727038447136,0.1209418479619718,0.26545626848651716,0.02586284213404407,centre,left
handle26,handle53,0.11518878906142582,0.3365597618410734,0.050083077369876584,0.14131023494217548,0.03175524364537451,0.17270267323453828,0.2086502572554658,0.002195241118382957,0.22547701109275728,centre,centre
handle26,handle54,0.015611974951588939,0.03489959592824475,0.11493496453963925,0.03219895841643095,0.09786527326810303,0.0922505329150079,0.10334439637684396,0.01633593905688863,0.0399821175796223,centre,right
handle26,handle55,0.22963256067028354,0.12545852080260442,0.04884651735116603,0.08959387067919553,0.07322669846133043,0.0701305510158512,0.022844778237805258,0.4032088402522781,0.09699889113769594,centre,right
handle26,handle56,0.06719791193084369,0.10466841579705818,0.0556688550811843,0.0484395049775362,0.07453357123456286,0.04876416733264257,0.08361470276820185,0.03841551494762161,0.0076758170307107375,centre,right
handle26,handle57,0.09730831601203713,0.057913226093595595,0.11502882399590822,0.12202131635620783,0.002727021331955445,0.14588937044134753,0.0051581244625787965,0.013227975727869662,0.2114134064014507,centre,centre
handle26,handle58,0.17490895404762008,0.11662827375551534,0.12223185730564126,0.09725579771965688,0.005746986285434274,0.09614661633563185,0.029772790247901654,0.03535588477586454,0.15406131797786074,centre,centre
handle26,handle59,0.013211531065959167,0.09628904032628403,0.09725627191116326,0.13106298526424276,0.10988724302805047,0.10156325672928743,0.019613200306411668,0.05129041128361963,0.08146567542017437,centre,centre
handle26,handle60,0.09463356779622181,0.01807799230526836,0.1353634802076261,0.5479107419486665,0.08673976752940998,0.05530521066929214,0.08022761037819466,0.45559182250033087,0.14258463526087847,centre,left
handle26,handle61,0.0034558375871697393,0.05022559997038413,0.019836170197033324,0.09345231895243017,0.08015861868024739,0.03286606129212068,0.17152294259396353,0.01104669316987794,0.006917780943326817,centre,right
handle26,handle62,0.23578299382829346,0.0533509036822603,0.0522763642770304,0.002508883207228966,0.06558437386949913,0.09993423254581249,0.15669102985154013,0.15410619099517192,0.002384470069551735,centre,right
handle26,handle63,0.20858637282661718,0.07072856069712732,0.025239981977110037,0.18703571706603783,0.010629134589093928,0.15182511119075684,0.2099591179161918,0.06810487668847202,0.13480825653188222,centre,centre
handle26,handle64,0.09680174024286,0.01316659523755318,0.016270453057820874,0.2407491177792,0.015435191956639085,0.15428439024116272,0.23970487565011706,0.011942282316625618,0.09540248663949095,centre,right
handle26,handle65,0.026525450914010696,0.3461725723931663,0.027606617393095355,0.13033173279660512,0.21620586536335046,0.07533880488711688,0.11897741469139232,0.07940162253411606,0.037147090993787824,centre,left
handle26,handle66,0.13295118757237878,0.0127039043512638,0.01634238250308335,0.1552666832321636,0.1836698478576158,0.045603144776781436,0.041902282031233744,0.03492489298002363,0.26106827946322003,centre,right
handle26,handle67,0.19440791615511002,0.017832392088462597,0.038547570530141115,0.04836134619544777,0.03986538787703736,0.0011148064714950805,0.19320419843714287,0.1958411250931169,0.04393152375338155,centre,left
